2to3,0.34420681900064665,0.33969336800055316,0.37772719300028257,0.5293504530000064,0.4192222589999801,0.5331437849999929,0.545541714999672,0.5315836559993841,0.5469948790005219,0.5326315310003338,0.5688427579998461,0.5576525229998879,0.5608761920002507,0.5373964170003092,0.5507202779999716,0.5394646320000902,0.5407031080003435,0.5407506430001376,0.5643216759999632,0.5517528720001792,0.5373262440007238,0.5407942990004813,0.5580934440004057,0.5623853309998594,0.5648376079998343,0.5376798209999833,0.543234998999651,0.5561879719998615,0.5560168839992912,0.5478750709999076,0.5570184710004469,0.5415929190003226,0.557779634000326,0.539888751000035,0.5672539119996145,0.5516970600001514,0.5385303100001693,0.5665462950000801,0.5660727559998122,0.5482889309996608,0.5502547730002334,0.5451488500002597,0.5597225810006421,0.5482845879996603,0.5382519350005168,0.5424635469998975,0.5559506000008696,0.5443252450004366,0.5676664249995156,0.5436410929996782,0.567154369000491,0.5474161280008047,0.567093252999257,0.5595711559999472,0.5498346490003314,0.5323731290000069,0.5427780370000619,0.554523793000044,0.5488793990007252,0.5594284509998033
async_generators,0.735301389999222,0.724432206999154,0.7209457480003039,0.753013548999661,0.753077829999711,0.7444632719998481,0.7491275970005518,0.7559209339997324,0.7504552950003927,0.7479711839996526,0.7496998169999642,0.7439732310003819,0.7234790630000134,0.7241183470005126,0.7261324979999699,0.7104064250006559,0.7108958260005238,0.715052791000744,0.745321155000056,0.742951931000789,0.7441531949998534,0.7337515310000526,0.7419662800002698,0.7329147489999741,0.7350953180002762,0.73770358100046,0.7345303299998704,0.7500253680000242,0.7512073960006092,0.7478991629996017,0.7512120040000809,0.7465785410004173,0.7442969639996591,0.7498293589997047,0.7587802359994384,0.7471538879999571,0.737360873000398,0.7300220580000314,0.7285990760001368,0.7314935449994664,0.7350301440001203,0.7353042389995608,0.7524532879997423,0.7480786910000461,0.7480780679998134,0.7461888260004343,0.7492515789999743,0.7520895789994029,0.7147721559995261,0.714590460999716,0.7103329179999491,0.7356469289998131,0.7306899320001321,0.7437465540006087,0.7652876379997906,0.7623672449999503,0.7622462629997244,0.4161819610008024,0.4206384520002757,0.4179422520001026
async_tree_none,0.928246204000061,0.9534359690005658,0.9436150120000093,0.9189473819997147,0.9378719440001078,0.9406623939994461,0.9705862000000707,0.9792725799998152,0.9745343149998007,0.9330058770001415,0.9658319250002023,0.9686208289995193,0.9419026249997842,0.9568595589998949,0.9613507809999646,0.9492660179994346,0.9590761420004128,0.9629523229996266,0.9370069179994971,0.9570057040000393,0.9611671100001331,0.9377809379993778,0.9533481759999631,0.9622961510003734,0.9639010089995281,0.9812921550001192,0.9827566630001456,0.9405764780003665,0.9543842439998116,0.9636318430002575,0.9031962130002285,0.9269994019996375,0.9356914670006518,0.9158455719998528,0.9264633510001659,0.9308461669997996,0.922031731000061,0.9357103160000406,0.9538306109998302,0.9541154520002237,0.9646696439995139,0.9726031489999514,0.9356203879997338,0.9540550359997724,0.9534705679998297,0.9387214820008012,0.9524798510001347,0.9608134290001544,0.9428624160000254,0.9545003200000792,0.961942227999316,0.9016765260003012,0.9208088260002114,0.915388387999883,0.9365631900000153,0.9587373210006263,0.9669667019998087,0.9304920559998209,0.9301782669999739,0.9486445200000162
async_tree_cpu_io_mixed,1.4367991529998108,1.4448281510003653,1.429099142999803,1.4914994529999603,1.4978687969996827,1.4725571130002209,1.5091050049995829,1.509402792000401,1.487885518999974,1.5069857180005783,1.5148952359995747,1.5018000039999606,1.4742823669994323,1.478365441999813,1.4627259910002977,1.5036704590002046,1.5126457559999835,1.4889432460004173,1.470108782999887,1.4754920309997033,1.4514984279994678,1.4906104539995795,1.4886431219993028,1.4731715869993423,1.4325241350006763,1.4357987800003684,1.4408502089991089,1.4649897090002924,1.4763919679999162,1.4514462170000115,1.486657677999574,1.5033801870004027,1.4769011469998077,1.4431386969999949,1.4530919019998692,1.426603585000521,1.4724808930004656,1.4763482270000168,1.4822625730002983,1.469784943000377,1.4779135319995476,1.463310368000748,1.4705492049997702,1.4727245210006004,1.4483769320004285,1.4819130100004259,1.5007349080005952,1.4777823379999973,1.4710623580003812,1.4762440109998352,1.4655639340007838,1.4676708719998715,1.4680191810002725,1.4828760299997157,1.4837563219998628,1.4982006720001664,1.4825233749998006,1.4757396190007057,1.4816779180000594,1.4635356850003518
async_tree_io,2.0628382179993423,2.015903958999843,2.0241616470002555,2.0362183050001477,1.9545095610001226,1.9845437900003162,2.0312433829994916,1.9727605079997375,2.022722831000465,2.0830246269997588,2.061947231999511,2.0369333819999156,2.0504041069998493,2.003865571999995,2.036348556000121,2.052287984999566,1.9941230479998922,2.016652117999911,2.0411911949995556,1.9917418199993335,2.0328558279998106,2.0784042240002236,2.034432385999935,2.0418915319996813,2.029520505000619,2.018400365999696,2.0678377610001917,2.032276486000228,1.9811701640001047,2.0178893909996987,2.068171407000591,2.0063734349996594,2.0294134489995486,1.3971248339994418,1.3622782230004304,1.4246768860002703,1.391321871999935,1.3499403539999548,1.4277339119998942,1.4925882220004496,1.3368887630003883,1.3418539240001337,1.3780499600006806,1.3624023750007836,1.3382210939998913,1.3902902820000236,1.3822915029995784,1.4216504810001425,1.389512900000227,1.4043343270004698,1.3577967659994101,1.754137649999393,2.0378573150001102,1.5253273549997175,1.5219336370000747,1.5388618060005683,1.7498187480005072,1.461310491000404,1.4361276709996673,1.3766516039995622
async_tree_memoization,0.748966682000173,0.7527559050004129,0.7704522799995175,0.7454543740004738,0.776777748999848,0.7663279099997453,0.7474896470002932,0.7487595469992812,0.756038487999831,0.8506592200001251,0.7931864409993068,0.767789379999158,0.7502627960002428,0.7426217910006017,0.7536504640002022,0.7820376640001996,0.7660125940001308,0.7610147539999161,0.7412659459996576,0.7387056520001352,0.7501190869998027,0.7383542659999875,0.7743324180000855,0.7672531279995383,0.7810762429999158,0.7842834229995788,0.7711911590004092,0.7408742150000762,0.7443791269997746,0.7653966059997401,0.7458365439997579,0.7480327840003156,0.7601155199999994,1.1593194729994138,1.2222640089994457,1.129580676999467,1.128714100000252,1.2032917850001468,1.226077862999773,1.0885953360002532,1.165696915000808,1.1903906489997098,1.101469348000137,1.1845194179995815,1.2055533590000778,1.1187200529993788,1.2012132899999415,1.2368554380000205,1.138672315999429,1.2270758959994055,1.2482319069995356,1.097293792000528,1.1896693429998777,1.2071568129995285,1.131567491000169,1.20380663800006,1.2235219869999128,1.1285406279994277,1.1984509010007969,1.2245078419991842
chameleon,0.01642664412497652,0.016414484374990934,0.016398665499991694,0.016386831749969133,0.016429783375087936,0.016412522249993344,0.01693441049997091,0.017030958250074946,0.017027691625003172,0.016447861749952608,0.016422694124912596,0.016422856625013083,0.016272383374939636,0.01628693525003655,0.01623373049994825,0.01679305350000959,0.016730571625089397,0.016636517750043822,0.01661676837500181,0.016624109249960384,0.01667020175000289,0.016962606125048296,0.01692664975007574,0.016939647875005903,0.016961886749982114,0.01695077324995964,0.016824424249989534,0.016849547624929073,0.016705458000046747,0.016724894250046418,0.01627838874992449,0.016272565250005755,0.01619832849996783,0.0165323022499706,0.01657876625006338,0.016582585124979232,0.016488908000042102,0.016513544749955145,0.01640855050004575,0.01659806162501809,0.016615029874969878,0.016528464999964854,0.01602853249994496,0.015997210124965022,0.01603011500003504,0.01649839999993219,0.016479253749935197,0.01643963887499922,0.016548702125078307,0.016509298249957283,0.01653968237508252,0.016417955249949046,0.016445681124992007,0.016266685375057932,0.01687019749999763,0.01688697537497319,0.016959185624955353,0.016409517624992986,0.01636676099997203,0.01630939337496784
chaos,0.1730980060001457,0.1735285529994144,0.17352468599983695,0.17466192900064925,0.1735624180000741,0.17412756700014143,0.16871824200006813,0.1695127680004589,0.1692465149999407,0.16698694699971384,0.16684273200007738,0.16698664300020027,0.1695430279996799,0.17097751999972388,0.1710361590003231,0.1729430509994927,0.17154611200021463,0.1721307710004112,0.17937312400044902,0.17858551500012254,0.1784188069996162,0.16955327200048487,0.16958545000034064,0.16992811699947197,0.1686929309998959,0.16894449499977782,0.16873480399954133,0.16911037799945916,0.16973239700018894,0.16946380300032615,0.1679888110002139,0.16820098900006997,0.1689757690000988,0.17699610399995436,0.17625692500041623,0.17692463099956512,0.17213054000058037,0.1714242510006443,0.17334510500040778,0.16609569399952306,0.16654320399993594,0.1668501580006705,0.17001218399946083,0.17016226299983828,0.1705834300000788,0.17022160000033182,0.17044244200042158,0.1672997879995819,0.16237880399967253,0.16251637599998503,0.16294163099973957,0.17671345100006874,0.17546616100025858,0.1753443759998845,0.1738688989998991,0.1735826289996112,0.1748183749996315,0.1778196300001582,0.1761031969999749,0.17548691100000724
bench_mp_pool,0.008590678999951251,0.00856714856246299,0.008585086499977024,0.008155455500002518,0.008187931937470694,0.008400209124999947,0.008373136750037702,0.00868762049998395,0.008703317312495074,0.009278918375002831,0.009045078499980264,0.010770225749979545,0.012464503312514807,0.010894690437510235,0.011001153999984581,0.00905992912498732,0.009977121437543701,0.009758261624995157,0.009657263250005599,0.008641024312510126,0.008523053875023834,0.008871234375021686,0.00983337893751468,0.009986880187511815,0.011077772312489742,0.011329971562474839,0.00915382268749454,0.010377060062523924,0.009715393437488729,0.010409219874986775,0.008723255562529175,0.008454450499982613,0.008444360562464226,0.00839003612503575,0.009006556812551025,0.008990740374997586,0.009763424125026177,0.008898591624983965,0.009098985812499905,0.008882863624990023,0.00890049574996965,0.009424931312480567,0.008834391437517297,0.009343390750018443,0.009158279499956734,0.00834380918752231,0.00937364237501015,0.008666024187505172,0.008846183999992263,0.010460132312516635,0.009127997500002039,0.010972630749961354,0.009243569312502586,0.010053484624961584,0.012074197562526479,0.0097619229375141,0.009315723375038942,0.009322614999973666,0.011358426312483516,0.009184905437507496
bench_thread_pool,0.0017849418125024386,0.0017826271093781543,0.0017766177499964897,0.0017836130000006278,0.0017786196093680928,0.0017725511093829027,0.0017552239062439412,0.0017732620156323264,0.001772580718750305,0.0017844933124990803,0.0018200808281250147,0.0017931162656168453,0.0017471288437462817,0.00174302728125042,0.0017244323906311365,0.0017421185624897362,0.0017478318906256618,0.001770854874990846,0.0018053377031321816,0.0018227434375006624,0.0017754096406292774,0.001768376781257075,0.0017144248125049444,0.0017970518906196276,0.001843190718744836,0.0017817487812550326,0.0017739496406221633,0.001795660937489174,0.001804897187497545,0.0018195544843706557,0.0017947154531299248,0.001806365484384287,0.0017709385468691607,0.0018360767812595213,0.0017276853125025582,0.001835651062492616,0.0018383941406199256,0.0018183489999898939,0.0017916993437410156,0.0017953236718710741,0.0018050732031298367,0.0018007951406247003,0.0018149406406280377,0.0018224777968782746,0.001807676906253164,0.001745936343752419,0.0017562728125000149,0.0017600119062421982,0.0017501312031242833,0.0017821089531224743,0.001778938703125732,0.0017275481718712626,0.0017399774531270396,0.0017439314218705704,0.0017798031406357495,0.001768402421873816,0.001744576656250274,0.0018185131406198707,0.0017831051406318466,0.0018211064687534417
